dayofyear,weekofyear,quarter,weekday,weekend,fecha,year,codigo_barrio,latitud,longitud,conducta,Coordinates,area
307,45,4,1,0,2009-11-03,2009,1005,6.25576,-75.568049,HURTO_A_PERSONA,POINT (437163.2482056094 691510.9105793956),194824.69373237866
350,51,4,2,0,2009-12-16,2009,1005,6.256103,-75.566394,HURTO_A_PERSONA,POINT (437346.3686086765 691548.6312218437),194824.69373237866
354,51,4,6,1,2009-12-20,2009,1005,6.25509,-75.567945,HURTO_A_PERSONA,POINT (437174.67290297 691436.830614336),194824.69373237866
144,21,2,4,1,2008-05-23,2008,1005,6.256066,-75.566382,HOMICIDIO,POINT (437347.69166639546 691544.5394959799),194824.69373237866
177,26,2,2,0,2008-06-25,2008,1005,6.256404,-75.568085,HOMICIDIO,POINT (437159.3427336602 691582.1081596988),194824.69373237866
27,4,1,6,1,2008-01-27,2008,1005,6.256536,-75.568868,HOMICIDIO,POINT (437072.74151597096 691596.7942311327),194824.69373237866
39,6,1,4,1,2008-02-08,2008,1005,6.254791,-75.566919,HOMICIDIO,POINT (437288.13567910093 691403.6541266637),194824.69373237866
149,22,2,2,0,2008-05-28,2008,1005,6.254207,-75.567574,HOMICIDIO,POINT (437215.6084010065 691339.1719307267),194824.69373237866
289,42,4,2,0,2008-10-15,2008,1005,6.256959,-75.569639,HOMICIDIO,POINT (436987.5026520523 691643.6486398206),194824.69373237866
189,28,3,0,0,2008-07-07,2008,1005,6.25484,-75.566897,HOMICIDIO,POINT (437290.5752088684 691409.0683815425),194824.69373237866
366,1,4,2,0,2008-12-31,2008,1005,6.254932,-75.568344,HOMICIDIO,POINT (437130.5157487052 691419.4116290776),194824.69373237866
173,25,2,5,1,2008-06-21,2008,1005,6.254791,-75.566919,HOMICIDIO,POINT (437288.13567910093 691403.6541266637),194824.69373237866
361,52,4,4,1,2008-12-26,2008,1005,6.254656,-75.569702,HOMICIDIO,POINT (436980.2576162385 691389.0627727275),194824.69373237866
97,14,2,6,1,2008-04-06,2008,1005,6.254665,-75.567284,HOMICIDIO,POINT (437247.7435175707 691389.7685524167),194824.69373237866
310,45,4,2,0,2008-11-05,2008,1005,6.254981,-75.569991,HOMICIDIO,POINT (436948.3266940861 691425.0257096926),194824.69373237866
44,7,1,4,1,2009-02-13,2009,1005,6.255849,-75.569264,HOMICIDIO,POINT (437028.85298818885 691520.894766978),194824.69373237866
337,49,4,3,0,2009-12-03,2009,1005,6.254311,-75.567546,HOMICIDIO,POINT (437218.7182358771 691350.6656372887),194824.69373237866
128,19,2,4,1,2009-05-08,2009,1005,6.255315,-75.569034,HOMICIDIO,POINT (437054.23218636174 691461.8342817763),194824.69373237866
242,35,3,6,1,2009-08-30,2009,1005,6.254546,-75.568416,HOMICIDIO,POINT (437122.5048207616 691376.7484904323),194824.69373237866
328,48,4,1,0,2009-11-24,2009,1005,6.25723,-75.569122,HOMICIDIO,POINT (437044.72659665457 691673.5453635762),194824.69373237866
94,14,2,5,1,2009-04-04,2009,1005,6.25471,-75.570015,HOMICIDIO,POINT (436945.63928508403 691395.0699171586),194824.69373237866
5,2,1,0,0,2009-01-05,2009,1005,6.254637,-75.568023,HOMICIDIO,POINT (437165.9902749614 691386.7614358466),194824.69373237866
340,49,4,6,1,2009-12-06,2009,1005,6.255678,-75.568047,HOMICIDIO,POINT (437163.4596563932 691501.8453579871),194824.69373237866
356,52,4,1,0,2009-12-22,2009,1005,6.255752,-75.567814,HOMICIDIO,POINT (437189.2434443699 691509.9981112453),194824.69373237866
325,47,4,5,1,2009-11-21,2009,1005,6.256539,-75.568758,HOMICIDIO,POINT (437084.91028978967 691597.1127111991),194824.69373237866
65,10,1,4,1,2009-03-06,2009,1005,6.256435,-75.566689,HOMICIDIO,POINT (437313.77467782225 691585.3685024781),194824.69373237866
241,35,3,5,1,2009-08-29,2009,1005,6.254546,-75.568416,HOMICIDIO,POINT (437122.5048207616 691376.7484904323),194824.69373237866
124,19,2,0,0,2009-05-04,2009,1005,6.254637,-75.568023,HOMICIDIO,POINT (437165.9902749614 691386.7614358466),194824.69373237866
270,39,3,6,1,2009-09-27,2009,1005,6.254819,-75.569052,HOMICIDIO,POINT (437052.18164955 691407.0043400179),194824.69373237866
274,40,4,3,0,2009-10-01,2009,1005,6.253778,-75.570062,HOMICIDIO,POINT (436940.3283547938 691292.0442601509),194824.69373237866
135,20,2,4,1,2009-05-15,2009,1005,6.256851,-75.569963,HOMICIDIO,POINT (436951.64821687026 691631.7482391685),194824.69373237866
261,38,3,4,1,2009-09-18,2009,1005,6.254384,-75.569346,HOMICIDIO,POINT (437019.60662407585 691358.9509079908),194824.69373237866
37,6,1,4,1,2009-02-06,2009,1005,6.255849,-75.569264,HOMICIDIO,POINT (437028.85298818885 691520.894766978),194824.69373237866
139,21,2,1,0,2009-05-19,2009,1005,6.254843,-75.567409,HOMICIDIO,POINT (437233.9369592392 691409.4611122861),194824.69373237866
305,44,4,6,1,2009-11-01,2009,1005,6.254819,-75.569052,HOMICIDIO,POINT (437052.18164955 691407.0043400179),194824.69373237866
28,5,1,2,0,2009-01-28,2009,1005,6.254637,-75.568023,HOMICIDIO,POINT (437165.9902749614 691386.7614358466),194824.69373237866
119,18,2,2,0,2009-04-29,2009,1005,6.256941,-75.569532,HOMICIDIO,POINT (436999.3370374352 691641.645940178),194824.69373237866
282,41,4,4,1,2009-10-09,2009,1005,6.255036,-75.568331,HOMICIDIO,POINT (437131.9662640691 691430.9071258922),194824.69373237866
105,16,2,2,0,2009-04-15,2009,1005,6.256941,-75.569532,HOMICIDIO,POINT (436999.3370374352 691641.645940178),194824.69373237866
161,24,2,2,0,2009-06-10,2009,1005,6.253778,-75.570062,HOMICIDIO,POINT (436940.3283547938 691292.0442601509),194824.69373237866
306,45,4,0,0,2009-11-02,2009,1005,6.255991,-75.570655,HOMICIDIO,POINT (436874.99465577357 691536.7594740161),194824.69373237866
134,20,2,3,0,2009-05-14,2009,1005,6.254311,-75.567546,HOMICIDIO,POINT (437218.7182358771 691350.6656372887),194824.69373237866
169,25,2,3,0,2009-06-18,2009,1005,6.256784,-75.569781,HOMICIDIO,POINT (436971.7733764435 691624.3196579152),194824.69373237866
115,17,2,5,1,2009-04-25,2009,1005,6.25669,-75.569118,HOMICIDIO,POINT (437045.1044562532 691613.8486453918),194824.69373237866
341,50,4,0,0,2009-12-07,2009,1005,6.256593,-75.568544,HOMICIDIO,POINT (437108.5898431724 691603.056728489),194824.69373237866
289,42,4,4,1,2009-10-16,2009,1005,6.253598,-75.570131,HOMICIDIO,POINT (436932.6738285666 691272.1537863065),194824.69373237866
328,48,4,1,0,2009-11-24,2009,1005,6.253324,-75.569595,HOMICIDIO,POINT (436991.93473631283 691241.7992323905),194824.69373237866
273,40,3,2,0,2009-09-30,2009,1005,6.255544,-75.56761,HOMICIDIO,POINT (437211.7855300981 691486.9796452791),194824.69373237866
88,13,1,6,1,2009-03-29,2009,1005,6.254728,-75.569451,HOMICIDIO,POINT (437008.0324486865 691396.992197925),194824.69373237866
14,3,1,0,0,2008-01-14,2008,1005,6.256085,-75.569918,HURTO_A_RESIDENCIA,POINT (436956.534405585 691547.0626115988),194824.69373237866
119,18,2,0,0,2008-04-28,2008,502,6.311184,-75.563666,HURTO_DE_CARRO,POINT (437654.7020741971 697637.4343444115),374795.57120556745
281,41,4,1,0,2008-10-07,2008,502,6.3095,-75.560583,HURTO_DE_CARRO,POINT (437995.51338060456 697450.9026181661),374795.57120556745
132,20,2,1,0,2009-05-12,2009,502,6.306979,-75.56383,HURTO_DE_CARRO,POINT (437636.05926357285 697172.5966425518),374795.57120556745
249,36,3,6,1,2009-09-06,2009,502,6.31026,-75.563716,HURTO_DE_CARRO,POINT (437649.0610855413 697535.2933139983),374795.57120556745
276,40,4,5,1,2009-10-03,2009,502,6.311169,-75.560234,HURTO_DE_CARRO,POINT (438034.31478384504 697635.3668147301),374795.57120556745
218,32,3,1,0,2008-08-05,2008,502,6.308665,-75.561462,HURTO_A_PERSONA,POINT (437898.1872357095 697358.6991115242),374795.57120556745
267,39,3,1,0,2008-09-23,2008,502,6.309785,-75.560492,HURTO_A_PERSONA,POINT (438005.6128202377 697482.3981608006),374795.57120556745
42,7,1,2,0,2009-02-11,2009,502,6.304169,-75.562616,HURTO_A_PERSONA,POINT (437770.00622507825 696861.8098595783),374795.57120556745
112,17,2,2,0,2009-04-22,2009,502,6.307935,-75.563815,HURTO_A_PERSONA,POINT (437637.83269164874 697278.2794082875),374795.57120556745
34,5,1,6,1,2008-02-03,2008,502,6.309707,-75.562855,HOMICIDIO,POINT (437744.2307219306 697474.0569736515),374795.57120556745
160,23,2,6,1,2008-06-08,2008,502,6.303751,-75.561372,HOMICIDIO,POINT (437907.557553827 696815.4523184877),374795.57120556745
161,24,2,0,0,2008-06-09,2008,502,6.30808,-75.563758,HOMICIDIO,POINT (437644.1548489931 697294.3021537263),374795.57120556745
49,8,1,0,0,2008-02-18,2008,502,6.308404,-75.561359,HOMICIDIO,POINT (437909.549085106 697329.833643817),374795.57120556745
228,33,3,6,1,2009-08-16,2009,502,6.311676,-75.55862,HOMICIDIO,POINT (438212.8997857213 697691.2233456756),374795.57120556745
305,44,4,6,1,2009-11-01,2009,502,6.311255,-75.560331,HOMICIDIO,POINT (438023.5958102121 697644.885532761),374795.57120556745
358,52,4,3,0,2009-12-24,2009,502,6.310024,-75.563761,HOMICIDIO,POINT (437644.05539679236 697509.2092008344),374795.57120556745
9,2,1,4,1,2009-01-09,2009,502,6.309016,-75.56142,HOMICIDIO,POINT (437902.87467162847 697397.4966900145),374795.57120556745
113,17,2,3,0,2009-04-23,2009,502,6.310062,-75.563747,HOMICIDIO,POINT (437645.608487693 697513.40837719),374795.57120556745
113,17,2,3,0,2009-04-23,2009,502,6.310027,-75.562843,HOMICIDIO,POINT (437745.59624387743 697509.4311227516),374795.57120556745
340,49,4,6,1,2009-12-06,2009,502,6.309452,-75.561548,HOMICIDIO,POINT (437888.76841280726 697445.7111565224),374795.57120556745
220,32,3,5,1,2009-08-08,2009,502,6.310568,-75.559316,HOMICIDIO,POINT (438135.7836938029 697568.8180297664),374795.57120556745
65,10,1,4,1,2009-03-06,2009,502,6.309436,-75.560599,HOMICIDIO,POINT (437993.736002784 697443.8294075493),374795.57120556745
58,9,1,4,1,2009-02-27,2009,502,6.309621,-75.561188,HURTO_A_RESIDENCIA,POINT (437928.60835427535 697464.3510029212),374795.57120556745
120,18,2,1,0,2008-04-29,2008,1502,6.23182,-75.582665,HURTO_DE_CARRO,POINT (435543.4662917234 688866.1417113838),230293.34881853056
171,25,2,3,0,2008-06-19,2008,1502,6.231639,-75.578341,HURTO_DE_CARRO,POINT (436021.79709401936 688845.6062884055),230293.34881853056
178,26,2,3,0,2008-06-26,2008,1502,6.23182,-75.582665,HURTO_DE_CARRO,POINT (435543.4662917234 688866.1417113838),230293.34881853056
277,40,4,4,1,2008-10-03,2008,1502,6.231939,-75.577498,HURTO_DE_CARRO,POINT (436115.0922400473 688878.6687709894),230293.34881853056
353,51,4,3,0,2008-12-18,2008,1502,6.229536,-75.58268,HURTO_DE_CARRO,POINT (435541.52818572475 688613.6502200065),230293.34881853056
2,1,1,4,1,2009-01-02,2009,1502,6.231939,-75.577498,HURTO_DE_CARRO,POINT (436115.0922400473 688878.6687709894),230293.34881853056
238,35,3,2,0,2009-08-26,2009,1502,6.229694,-75.579709,HURTO_DE_CARRO,POINT (435870.22272621153 688630.7551198445),230293.34881853056
320,47,4,0,0,2009-11-16,2009,1502,6.23182,-75.582665,HURTO_DE_CARRO,POINT (435543.4662917234 688866.1417113838),230293.34881853056
48,7,1,6,1,2008-02-17,2008,1502,6.231939,-75.577498,HURTO_A_PERSONA,POINT (436115.0922400473 688878.6687709894),230293.34881853056
164,24,2,3,0,2008-06-12,2008,1502,6.231198,-75.579742,HURTO_A_PERSONA,POINT (435866.75459556485 688797.0243475833),230293.34881853056
168,25,2,0,0,2008-06-16,2008,1502,6.231738,-75.580096,HURTO_A_PERSONA,POINT (435827.6580732542 688856.763667136),230293.34881853056
247,36,3,2,0,2008-09-03,2008,1502,6.231935,-75.577799,HURTO_A_PERSONA,POINT (436081.79294302076 688878.2630206036),230293.34881853056
2,1,1,4,1,2009-01-02,2009,1502,6.231939,-75.577498,HURTO_A_PERSONA,POINT (436115.0922400473 688878.6687709894),230293.34881853056
5,2,1,0,0,2009-01-05,2009,1502,6.23182,-75.582665,HURTO_A_PERSONA,POINT (435543.4662917234 688866.1417113838),230293.34881853056
247,36,3,4,1,2009-09-04,2009,1502,6.231139,-75.579743,HURTO_A_PERSONA,POINT (435866.6368046056 688790.5020966101),230293.34881853056
281,41,4,3,0,2009-10-08,2009,1502,6.232417,-75.576764,HURTO_A_PERSONA,POINT (436196.35040771874 688931.4222266477),230293.34881853056
321,47,4,1,0,2009-11-17,2009,1502,6.232417,-75.576764,HURTO_A_PERSONA,POINT (436196.35040771874 688931.4222266477),230293.34881853056
181,27,2,1,0,2009-06-30,2009,1502,6.231045,-75.578238,HOMICIDIO,POINT (436033.11977696966 688779.9279014231),230293.34881853056
120,18,2,1,0,2008-04-29,2008,305,6.268072,-75.548651,HURTO_DE_CARRO,POINT (439310.5139041347 692869.701707561),297608.3100022278
124,18,2,5,1,2008-05-03,2008,305,6.269608,-75.543136,HURTO_DE_CARRO,POINT (439920.75402749126 693038.869056941),297608.3100022278
212,31,3,2,0,2008-07-30,2008,305,6.267528,-75.546175,HURTO_DE_CARRO,POINT (439584.34428307967 692809.2777658578),297608.3100022278
226,33,3,2,0,2008-08-13,2008,305,6.268002,-75.549588,HURTO_DE_CARRO,POINT (439206.85564506083 692862.071788992),297608.3100022278
136,20,2,5,1,2009-05-16,2009,305,6.267525,-75.547401,HURTO_DE_CARRO,POINT (439448.7247560496 692809.0874198306),297608.3100022278
315,46,4,0,0,2008-11-10,2008,305,6.268775,-75.544224,HURTO_A_PERSONA,POINT (439800.30532021786 692946.9071420871),297608.3100022278
318,46,4,5,1,2009-11-14,2009,305,6.267272,-75.547663,HURTO_A_PERSONA,POINT (439419.7133269774 692781.1489526837),297608.3100022278
313,45,4,5,1,2008-11-08,2008,305,6.270204,-75.542961,HOMICIDIO,POINT (439940.1804961631 693104.7357247432),297608.3100022278
145,21,2,5,1,2008-05-24,2008,305,6.270204,-75.542961,HOMICIDIO,POINT (439940.1804961631 693104.7357247432),297608.3100022278
257,37,3,5,1,2008-09-13,2008,305,6.268647,-75.544709,HOMICIDIO,POINT (439746.6404499569 692932.8126444191),297608.3100022278
271,40,3,0,0,2009-09-28,2009,305,6.267659,-75.545649,HOMICIDIO,POINT (439642.5450489361 692823.699055061),297608.3100022278
351,51,4,3,0,2009-12-17,2009,305,6.268075,-75.549556,HOMICIDIO,POINT (439210.403910212 692870.1381059493),297608.3100022278
61,10,1,0,0,2009-03-02,2009,305,6.267594,-75.547128,HOMICIDIO,POINT (439478.93176176 692816.6837564813),297608.3100022278
37,6,1,4,1,2009-02-06,2009,305,6.2684,-75.546091,HOMICIDIO,POINT (439593.73661169247 692905.6661370076),297608.3100022278
134,20,2,3,0,2009-05-14,2009,305,6.267699,-75.549483,HOMICIDIO,POINT (439218.4355866993 692828.5634991659),297608.3100022278
54,9,1,0,0,2009-02-23,2009,305,6.268982,-75.548976,HOMICIDIO,POINT (439274.6679263045 692970.3382288293),297608.3100022278
318,46,4,5,1,2009-11-14,2009,305,6.267876,-75.54523,HOMICIDIO,POINT (439688.91940957884 692847.6398411017),297608.3100022278
331,48,4,4,1,2009-11-27,2009,305,6.267688,-75.545407,HOMICIDIO,POINT (439669.31822321034 692826.8771255892),297608.3100022278
273,40,3,2,0,2009-09-30,2009,305,6.269616,-75.548992,HOMICIDIO,POINT (439272.97136056283 693040.4276838318),297608.3100022278
168,25,2,2,0,2009-06-17,2009,305,6.268423,-75.548094,HOMICIDIO,POINT (439372.16929835314 692908.439756259),297608.3100022278
134,20,2,3,0,2009-05-14,2009,305,6.268227,-75.549437,HOMICIDIO,POINT (439223.5851848105 692886.9276593914),297608.3100022278
110,17,2,0,0,2009-04-20,2009,305,6.270048,-75.54267,HOMICIDIO,POINT (439972.35266860446 693087.4569033517),297608.3100022278
186,27,3,6,1,2009-07-05,2009,305,6.269022,-75.54898,HOMICIDIO,POINT (439274.23007709987 692974.7606225284),297608.3100022278
123,18,2,4,1,2008-05-02,2008,206,6.299625,-75.557304,HURTO_DE_CARRO,POINT (438357.03940513526 696358.846636402),227943.85409577243
321,47,4,1,0,2009-11-17,2009,206,6.297839,-75.554377,HURTO_DE_CARRO,POINT (438680.5929466781 696161.0623753687),227943.85409577243
72,11,1,4,1,2009-03-13,2009,206,6.299625,-75.557304,HURTO_A_PERSONA,POINT (438357.03940513526 696358.846636402),227943.85409577243
169,25,2,3,0,2009-06-18,2009,206,6.296999,-75.551885,HURTO_A_PERSONA,POINT (438956.14229900704 696067.9097634561),227943.85409577243
75,11,1,5,1,2008-03-15,2008,206,6.29787,-75.553769,HOMICIDIO,POINT (438747.84926338674 696164.4180334184),227943.85409577243
173,26,2,0,0,2009-06-22,2009,206,6.299005,-75.556077,HOMICIDIO,POINT (438492.68811869936 696290.1618501268),227943.85409577243
174,26,2,1,0,2009-06-23,2009,206,6.296802,-75.551016,HOMICIDIO,POINT (439052.2421067996 696046.0302490311),227943.85409577243
165,24,2,6,1,2009-06-14,2009,206,6.299937,-75.557081,HOMICIDIO,POINT (438381.7428247061 696393.3114602913),227943.85409577243
128,19,2,4,1,2009-05-08,2009,206,6.299975,-75.557105,HOMICIDIO,POINT (438379.09260519024 696397.5151375768),227943.85409577243
31,5,1,5,1,2009-01-31,2009,206,6.298574,-75.55739,HOMICIDIO,POINT (438347.4026988045 696242.6702662946),227943.85409577243
147,22,2,0,0,2008-05-26,2008,206,6.298046,-75.556901,HURTO_A_RESIDENCIA,POINT (438401.4301487329 696184.2429336414),227943.85409577243
127,19,2,1,0,2008-05-06,2008,306,6.268211,-75.553632,HURTO_DE_CARRO,POINT (438759.5358868835 692885.6466180985),157748.50346410275
232,34,3,3,0,2009-08-20,2009,306,6.268799,-75.554069,HURTO_DE_CARRO,POINT (438711.2639253351 692950.7000744968),157748.50346410275
260,38,3,3,0,2009-09-17,2009,306,6.268879,-75.552086,HURTO_DE_CARRO,POINT (438930.6308682789 692959.3127207842),157748.50346410275
294,43,4,2,0,2009-10-21,2009,306,6.268292,-75.553748,HURTO_DE_CARRO,POINT (438746.71350707894 692894.6145740804),157748.50346410275
321,47,4,1,0,2009-11-17,2009,306,6.267266,-75.55334,HURTO_DE_CARRO,POINT (438791.72654574615 692781.1443647182),157748.50346410275
357,52,4,2,0,2009-12-23,2009,306,6.267478,-75.553388,HURTO_DE_CARRO,POINT (438786.4415259647 692804.5862116412),157748.50346410275
174,25,2,6,1,2008-06-22,2008,306,6.269271,-75.554646,HURTO_A_PERSONA,POINT (438647.49186061794 693002.946340598),157748.50346410275
214,31,3,4,1,2008-08-01,2008,306,6.268618,-75.552612,HURTO_A_PERSONA,POINT (438872.41486005404 692930.5208577713),157748.50346410275
257,37,3,5,1,2008-09-13,2008,306,6.267852,-75.550346,HURTO_A_PERSONA,POINT (439122.98890727846 692845.5774210367),157748.50346410275
102,15,2,4,1,2008-04-11,2008,306,6.267989,-75.550801,HOMICIDIO,POINT (439072.67305166164 692860.7753430881),157748.50346410275
46,7,1,4,1,2008-02-15,2008,306,6.268602,-75.550229,HOMICIDIO,POINT (439136.0182938321 692928.4750655555),157748.50346410275
339,49,4,3,0,2008-12-04,2008,306,6.267974,-75.550963,HOMICIDIO,POINT (439054.750998419 692859.1359305482),157748.50346410275
46,7,1,4,1,2008-02-15,2008,306,6.268616,-75.549841,HOMICIDIO,POINT (439178.940113548 692929.9777506487),157748.50346410275
30,5,1,4,1,2009-01-30,2009,306,6.268245,-75.553757,HOMICIDIO,POINT (438745.712451271 692889.419852114),157748.50346410275
340,49,4,6,1,2009-12-06,2009,306,6.269036,-75.551861,HOMICIDIO,POINT (438955.5384080048 692976.6426239827),157748.50346410275
70,11,1,2,0,2009-03-11,2009,306,6.2685,-75.549721,HOMICIDIO,POINT (439192.2009661613 692917.1402418526),157748.50346410275
331,48,4,4,1,2009-11-27,2009,306,6.268043,-75.551463,HOMICIDIO,POINT (438999.4494039232 692866.8218602838),157748.50346410275
189,28,3,2,0,2009-07-08,2009,306,6.268667,-75.55318,HOMICIDIO,POINT (438809.5889130199 692936.0039323225),157748.50346410275
130,19,2,4,1,2008-05-09,2008,605,6.295516,-75.57652,HURTO_DE_CARRO,POINT (436231.0019471607 695906.9089744996),404907.90150825324
135,20,2,2,0,2008-05-14,2008,605,6.292299,-75.575563,HURTO_DE_CARRO,POINT (436336.4677545114 695551.1565608154),404907.90150825324
184,27,3,2,0,2008-07-02,2008,605,6.290596,-75.578653,HURTO_DE_CARRO,POINT (435994.46036544215 695363.2690979379),404907.90150825324
155,23,2,3,0,2009-06-04,2009,605,6.289663,-75.575609,HURTO_DE_CARRO,POINT (436331.05867981265 695259.7553797527),404907.90150825324
332,48,4,5,1,2009-11-28,2009,605,6.295516,-75.57652,HURTO_DE_CARRO,POINT (436231.0019471607 695906.9089744996),404907.90150825324
342,50,4,1,0,2009-12-08,2009,605,6.291681,-75.577807,HURTO_DE_CARRO,POINT (436088.1731679921 695483.1111685169),404907.90150825324
342,50,4,1,0,2009-12-08,2009,605,6.290968,-75.576758,HURTO_DE_CARRO,POINT (436204.1210405308 695404.1616909594),404907.90150825324
14,3,1,0,0,2008-01-14,2008,605,6.293691,-75.575616,HURTO_A_PERSONA,POINT (436330.77464881574 695705.0470349991),404907.90150825324
131,19,2,5,1,2008-05-10,2008,605,6.295901,-75.575149,HURTO_A_PERSONA,POINT (436382.7004080945 695949.303151621),404907.90150825324
187,27,3,5,1,2008-07-05,2008,605,6.295626,-75.576611,HURTO_A_PERSONA,POINT (436220.94950447604 695919.0804605966),404907.90150825324
273,40,3,0,0,2008-09-29,2008,605,6.288749,-75.57728,HURTO_A_PERSONA,POINT (436146.1092971002 695158.9174416837),404907.90150825324
320,46,4,5,1,2008-11-15,2008,605,6.291225,-75.576445,HURTO_A_PERSONA,POINT (436238.7748091768 695432.5345700567),404907.90150825324
34,6,1,1,0,2009-02-03,2009,605,6.292549,-75.576144,HURTO_A_PERSONA,POINT (436272.23116431123 695578.8645743596),404907.90150825324
344,50,4,3,0,2009-12-10,2009,605,6.295516,-75.57652,HURTO_A_PERSONA,POINT (436231.0019471607 695906.9089744996),404907.90150825324
345,50,4,2,0,2008-12-10,2008,605,6.289722,-75.578678,EXTORSION,POINT (435991.58807081974 695266.65241018),404907.90150825324
131,19,2,5,1,2008-05-10,2008,605,6.295411,-75.57519,HOMICIDIO,POINT (436378.1056089484 695895.1391994403),404907.90150825324
29,5,1,1,0,2008-01-29,2008,605,6.289759,-75.57855,HOMICIDIO,POINT (436005.7513342248 695270.7270543042),404907.90150825324
